step,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99
140,17144.501428,16620.161092,17576.22467,17588.739175,17146.65368,17286.038539,17546.903174,17665.734967,16715.760273,17353.986946,17498.347118,17375.935577,16945.446804,17279.494468,17735.441982,16879.275117,17150.893593,17171.967826,17186.803395,17093.695605,17069.262929,17518.559731,17281.620666,17992.057628,17228.821157,17195.027589,17616.461946,16771.449793,18239.101668,17262.350741,17297.474495,17407.14834,17703.008804,17091.974711,17432.716344,17301.963339,17515.485344,16836.890731,17474.317344,17286.554391,17082.692733,17339.962472,17671.531956,16943.080709,17523.404737,16990.918929,16725.44991,16805.354211,17299.689232,17322.807273,17825.546889,16854.715395,16776.918568,16763.916663,16589.154032,17665.50336,17715.679759,17307.501516,17739.977369,17007.064211,16680.456193,17506.621667,16773.635440000002,16565.258714,17421.43882,17539.742959,16935.760401,17705.971254,16929.338373,16887.905362,16858.203318,17396.821421,17687.313744,17441.224822,17877.659201,17435.129057000002,17954.238468,17315.983914,17211.887678,16984.612735,17390.738254,16658.887692,17745.626801,16814.878684,16785.283537,17356.287498,17071.396188,17471.290328,17939.194956,17446.288329,17764.828902,17521.034836,17180.79648,17674.030716,16646.129635,17505.266765,17225.354156,17686.460638,17009.830572
141,17132.237761,16591.45698,17573.538758,17556.429965,17119.697759,17284.953119,17469.120499,17665.527823,16678.886191,17352.789523,17445.680176,17373.990812,16943.678222,17265.901172,17726.112502,16873.55396,17149.813037,17151.972541,17175.837437000002,17040.035787,17056.602158,17515.541846,17189.23516,17986.275007,17228.146883,17189.623013,17609.105086,16749.689557,18238.390868,17184.86615,17191.014816,17301.472533,17699.962186,17078.520163,17410.085933,17300.44788,17502.355878,16828.027974,17473.365033000002,17269.995037,17082.099781,17339.181452,17633.082699,16904.558418,17520.683922,16983.779684,16719.02931,16787.481602,17296.144372,17315.43349,17825.279624,16825.583618,16679.043560000002,16748.199287,16577.338443,17645.307976,17711.059652,17263.997675,17723.794672,17006.198007,16673.080743,17487.971432,16766.854134,16561.713854,17420.181617,17447.357453,16929.757079,17703.131136,16919.467549,16854.822318,16856.02559,17389.698786,17677.045536,17441.076393,17874.631120000002,17432.765275,17917.610218,17276.620188,17183.549084,16794.072171,17389.646641,16622.181614,17732.033505,16807.926814,16518.56733,17350.246192,17052.130521,17453.078703,17928.404057,17436.693166,17763.381362,17517.899538,17180.307692,17660.077795,16540.453828,17504.592491,17223.162783,17412.939262,16932.511637
142,17093.204274,16553.007723,17530.034917,17546.479313,17118.745448,17262.587064,17458.329599,17650.687296,16678.388584,17317.589407,17374.805541,17366.57359,16942.720017,17256.571692,17698.635157,16872.10642,17138.407818,17145.292222,17166.822761,17036.900489,17054.42443,17508.760541,17178.0738,17951.23346,17175.479941,17182.799343,17513.098825,16748.604135,18227.42491,17175.521029,17178.700743,17300.800033,17656.914303,17064.564195,17397.624115,17257.418503,17465.56561,16800.374695,17472.167611,17260.158249,17004.932458,17331.754373,17619.953233,16903.965466,17512.916445,16977.969205,16692.438372,16758.77749,17296.048987000002,17295.114494,17700.879173,16823.490734,16677.597395,16737.037927,16575.578714,17580.504848,17703.702792,17259.096319,17723.527407,17000.835557,16650.714687,17417.096796,16755.660813,16453.622301,17403.731368,17422.858483,16928.162443,17686.948439,16906.012997,16838.973329,16851.488333,17354.49867,17668.648257,17406.616033,17856.541342,17389.64167,17916.258474,17265.458828,17179.855581,16793.923742,17378.48528,16621.858201,17693.745133,16806.388591,16437.567771000002,17328.593149,17047.435756,17383.934867,17897.627236,17430.196831,17744.93101,17474.32511,17107.484033,17583.498997,16536.275999,17497.235631,17214.481956,17383.000032,16927.807115
143,17089.855793,16542.216823,17501.696323,17525.357295,17113.113489,17258.409235,17446.51401,17634.969919,16645.597481,17306.798507,17374.710156,17334.06557,16867.334888,17241.435557,17697.283413,16863.740832,17128.457166,17138.795888,17166.295235,17007.600842,17046.494359,17503.835506,17133.166585,17911.282258,17170.527706,17173.970599,17473.490948,16642.144456,18180.937449,17131.946601,17077.711465,17291.680113,17568.713788,17037.72603,17388.202892,17254.400618,17464.308407,16730.106636,17467.998563,17248.34266,16912.546952,17243.553858,17606.178711,16891.180097,17444.253894,16949.737801,16677.743039,16737.017254,17245.969691,17229.482879,17680.080359,16819.471245,16574.522601,16736.365427,16572.550633,17509.630212,17683.313531,17123.004197,17587.435285,16998.47089,16629.866462,17356.350434,16753.46944,16444.759544,17099.497386,17414.838405,16870.580155,17635.202724,16893.227628,16832.021459,16793.906045,17339.658143,17659.053094,17363.492428,17583.019966,17356.558626000002,17914.663838,17262.067109,17178.975323,16687.464063,17363.644753,16583.33591,17683.908345,16804.941051,16359.785097,17251.425826,17047.112343,17357.708668,17894.720403,17334.19057,17744.782581,17473.746544,17067.532832,17582.292582000002,16530.554842,17485.762054,17209.867735,17374.319205,16918.461994
144,17085.910299,16541.689297,17490.222746,17514.195935,17110.756253,17211.043684,17445.567887,17624.611142,16539.921674,17300.094449,17360.29347,17321.468132,16840.74395,17231.840394,17696.502393,16860.36157,17127.250751,17073.992761,17161.757978,16936.726207,17043.509362,17501.199616,17132.418471,17890.160241,17168.381266,17171.792871,17407.859333,16639.762387,18147.297265,17098.876882,17071.900986,17216.054206,17563.812432,16968.938393,17379.082972,17214.449417,17427.434325,16726.087146,17464.980678,17244.397166,16896.697963,17232.392498,17599.397405,16852.891725,17442.076167,16897.070857,16553.342588,16736.519648,17236.374528,17218.879557,17662.20775,16812.095795,16511.998595,16735.691153,16571.104796,17455.979363,17654.181754,17059.137419,17349.860666,16982.288193,16572.835131,17355.798734,16697.240783,16443.164907,17079.76344,17224.297841,16870.431726,17632.184839,16888.191294,16812.780063,16783.955393,17337.293476,17658.084736,17358.397242,17581.26753,17343.631787,17907.711968,17253.930553,17172.105832,16668.813828,17325.248893,16577.703951,17678.543656,16804.699349,16357.94149,17251.074027,17047.016958,17347.837844,17886.601458,17333.612004,17731.591404,17427.558636,17061.112232,17574.272504,16522.984856,17464.109011,17204.915501,17361.128029,16874.887566
145,17036.298838,16507.228939,17488.164057,17508.791359,17080.817024,17140.775625,17439.82093,17616.591064,16448.255909,17299.002836,17286.800336,17320.687112,16830.475742,17223.656076,17684.698942,16859.976155,17122.643944,17071.635525,17158.124837,16925.101363,17033.914199,17486.982476,17123.088991,17889.068628,17165.334648,17165.681051,17380.393328,16635.816893,18147.100167,17094.339625,16982.271215,17215.639117,17509.986888,16918.33348,17141.508353,17209.044841,17423.801184,16679.899238,17429.780562,17239.790359,16851.790748,17209.641496,17598.389751,16838.938804,17373.28853,16892.45075,16550.324703,16730.772691,17191.467313,16952.163351,17658.620348,16779.012751,16411.417356,16725.854365,16567.159302,17453.293451,17633.711409,16986.31376,17346.842781,16969.683106,16571.743518,17349.094676,16621.855654,16439.785644,17078.24798,17211.692754,16772.556718,17573.990825,16884.812031,16665.714846,16742.893152,17336.774609,17589.860215,17356.338553,17580.48651,17325.449027,17904.57667,17177.351755,17165.685232,16660.416549,17311.794341,16571.893472,17671.674552,16801.066208,16344.348194,17214.367949,17039.599736,17345.779155,17836.522162,17332.808273,17728.528523,17423.132364,16947.432632,17559.136369,16522.787759,17458.197654,17180.631539,17355.70559,16637.312948
146,17034.546402,16506.518137,17475.900389,17508.594262,17079.848666,17135.028668,17396.791552,17608.472119000002,16444.07808,17290.637248,17286.225631,17312.757039,16797.406023,17182.593835,17682.939213,16855.798326,16999.472417,17028.131684,17155.742768,16801.929836,17030.970233,17480.278418,17106.529637,17863.158861,17094.393908000002,17162.663166,17366.711849,16608.350888,18117.160938,17093.261528,16952.900862,17162.972175,17491.536536,16915.968813,17139.899017,17198.078884,17380.054333,16678.130656,17428.628235,17219.320014,16778.967089,17201.50494,17598.182607,16831.511725,17344.156753,16860.14154,16546.379209,16730.098417,17147.892885,16937.322824,17643.77982,16766.407664,16333.932765,16725.275799,16547.917904,17453.096353,17613.26268,16985.222146,17346.093005,16968.485683,16527.996667,17348.501723,16616.386385,16386.134795,17077.444249,17204.181489,16732.948842,17573.110567,16883.554828,16654.923947,16741.049545,17330.354009,17589.112101,17266.708782,17474.026831,17281.874599,17896.556591,17175.90559,17099.240287,16632.950544,17308.646089,16565.213153,17650.552534,16718.093332,16336.328115,17184.997596,16962.115145,17285.595001,17833.611095,17331.213636,17720.344205,17390.062645,16939.386895,17531.856747,16519.724878,17458.000556,17130.552243,17284.471371,16629.937498
147,17013.667543,16493.063585,17466.479166,17507.50884,17077.445117,17134.720634,17367.491905,17605.444038,16440.384576,17282.759615,17233.949141,17208.537675,16530.689816000002,17172.643183,17613.795377,16853.293324,16996.487421,16956.082891000002,17126.610991,16695.993853,17014.107036,17479.072003,17104.383197,17787.532954,17094.070494,17162.0846,17284.825677,16504.131524,18045.926719,17091.81569,16899.241044,17015.906958,17491.184737,16914.888257,17093.711109,17188.483721,17379.958948,16677.982227,17420.230956,17215.323184,16750.628495,17193.938909,17596.414025000002,16797.871543,17300.582325,16858.603317,16519.541044,16689.235567,17134.438337,16935.949439,17641.604128,16752.451696,16333.182989,16717.738557,16281.201697,17449.504919,17576.388598,16981.634744,17336.870892,16964.765598,16527.531889,17304.469777,16613.865434,16371.718109,17034.396366,17181.815433,16712.500113,17567.748117,16875.157549,16653.164218,16684.992983,17280.931041,17587.053412,17248.668575,17472.653447,17273.570681,17895.981886,17148.25231,17099.033143,16618.994576,17263.738874,16553.089126,17638.929471,16717.707916,16316.637955,17172.535778,16943.903521,17274.121425,17803.917918,17327.834374000002,17712.298469,17376.682613,16880.121123,17496.8152,16512.774143,17457.425851,17125.515909,17241.347766,16564.455324
148,17011.310307,16484.944641000002,17390.324655,17507.298103,17074.038187,17125.600715,17358.663161,17573.4684,16419.914231,17280.583924,17157.370343,17170.088418,16487.115389,17171.490856,17610.748759000002,16847.482845,16991.301459,16911.175676,17123.197148,16679.811156,17011.743254,17443.751923,17083.534972,17778.852127,17090.660773,17143.994823,17171.146077,16503.251266,18013.897603,17063.477096,16898.38581,17011.3697,17479.561674,16892.522201,17092.504694,17178.533069,17379.751803,16625.705737,17415.3296,17207.757153,16743.254712,17157.148641,17591.667365,16752.964326,17299.032983,16842.42062,16518.594921,16687.640931,17094.487136,16934.597695,17608.521084,16746.730539,16290.153612,16679.216266,16180.212419,17449.08983,17574.288105,16974.217522,17335.90916,16964.523896,16524.122167,17290.695255,16340.344058,16368.32639,17021.798928,17170.19237,16699.045561,17554.066638,16874.80575,16651.411782,16672.729316,17176.711677,17574.929385,17247.833479,17470.884865,17257.629102,17843.314942,17145.234425,17094.10664,16613.632126,17207.510217,16543.218302,17565.436337,16712.755682,16295.839141,17160.214474,16940.183436,17231.092048,17798.881584,17288.226497,17703.802745,17373.275683,16851.55005,17496.608056,16505.822273,17383.932717,17117.331591,17167.854632,16541.824913
149,16975.990227,16483.421914,17385.37242,17505.545667,17070.092693,17124.734512,17355.60028,17572.366536,16415.307424,17167.333476,17155.761007,17168.642253,16412.882508,17166.08628,17609.154122,16783.616067,16977.526937,16902.871758,17104.86863,16677.81921,17009.107363,17370.258789,17079.990112,17772.028457,17074.210524000002,17135.597544,17144.307912,16488.83458,17986.617981,17039.795897,16797.804572,17007.676196,17475.024417,16892.214167000002,17078.551773,17109.870518,17327.084861,16576.094276,17411.609515,17202.010196,16730.593941,17080.994131,17579.863912,16690.440319,17218.445096,16835.639314,16426.929156,16686.732457,17081.889698,16921.406518,17606.4282,16736.779887,16287.78983,16621.633978,16179.86062,17446.707763,17544.170181,16973.802433,17331.577499,16963.849622,16453.854108,17289.947141,16286.68424,16361.622332,17003.772232,17156.599074,16697.725454,17544.645415,16804.537691,16638.282316,16610.423922,17158.839068,17572.547317,17143.53847,17454.32551,17196.628864,17838.61042,17124.112408,17093.513687,16561.886411,17202.040948,16540.925341000002,17546.786102000002,16705.185696,16290.743955,17142.341865,16931.817848,17226.455581,17777.228541,17273.090362,17702.717323,17364.72311,16846.935829000002,17489.65732,16505.111473,17372.117128,17114.81064,17140.377287,16540.302186
150,16956.25628,16474.092434,17316.483533,17505.303965,17023.605232,17120.715022,17314.73743,17561.763214,16348.862479,17163.923755,17085.492948,17163.895593,16405.931773,17121.841001,17508.57288,16782.09334,16974.686819,16894.009003,17099.682668,16671.322876,16943.606886,17326.013511,17028.244397,17768.031627,17070.191035,16898.022926,17138.30459,16482.51872,17986.025029,17034.391321,16781.245218,17005.261187,17388.531527,16886.229928,17070.784295,17066.822635,17249.60027,16533.046392,17411.081989,17200.908332,16693.887862,17063.121522,17342.289294,16672.56771,17160.251082,16834.693191,16418.999085,16663.981455,17072.769779,16920.254191,17594.304173,16720.329638,16282.864795,16485.541856,16168.775298,17392.538603,17537.749581,16955.59081,17275.782289,16950.168143,16452.768686,17284.137796,16284.692294,16357.008111,16957.584323,17144.001636,16692.093494,17516.992136,16801.851779,16633.43632,16608.978085,17108.234155,17570.400877,17116.080104,17444.651331,17194.451136,17767.735785,17123.614801,17076.65049,16559.793527,17200.446311,16528.11535,17537.456622,16704.988598,16287.642067,17044.466857,16896.617732,17174.709867,17774.863874,17268.476141,17681.918509,17342.092699,16834.672161,17488.711197,16499.127234,17369.713579,17101.036118,17131.548543,16474.801708
151,16945.062959,16469.246438000002,17287.779421,17466.270477000002,17013.768444,17088.685906,17262.991715,17555.447354,16342.366144,17162.314419,16926.876145,17161.430274,16377.593179,17089.127447,17471.866802,16746.27785,16866.595266,16885.611724,17040.416896,16667.145046,16862.607327,17323.631442,16975.577453,17741.193462,16994.313587,16817.435039,17125.643819,16476.022386,17966.029744,17033.525117,16779.485102,17003.745047,17383.345565,16796.600157,17063.408845,17048.611012,17247.608325,16476.98983,17398.476902,17197.498611,16456.313243,17061.35294,17305.415211,16670.164161,17159.395849,16834.307775,16411.623635,16657.485121,17066.9593,16864.025534,17591.783222000002,16719.474404,16043.582292000001,16441.967428,16165.67341,17363.238956,17503.289221,16953.996173,17186.152518,16938.274648,16437.259254,17277.813612,16273.710007,16300.951549,16949.427681,17128.12853,16601.923966,17512.372029,16783.640156,16627.452081,16557.23237,17100.877295,17568.87815,17115.838402,17373.958663,17162.475498,17749.553025,17122.656596,17075.569934,16558.641200000002,17199.591078,16452.237901,17536.083237,16702.623931000002,16285.881952,17035.052685,16894.200005,17165.380387,17754.474613,17268.327712,17676.966275,17312.722346,16827.10613,17487.749465,16465.487052,17369.390166,17057.532277,17126.844021,16409.998581
152,16932.117475,16461.394993,17284.059336,17458.250399,17009.021784,17011.201315,17260.800342,17552.384473000002,16341.288047,17152.64024,16910.012948,17149.626821,16373.424131,17084.590189,17470.296601000002,16712.637668,16828.146009,16871.655756,16987.749952000002,16393.62367,16852.327535,17318.536256,16974.061994,17704.487383,16964.632084,16808.572284,17117.598083,16472.615456,17959.917924,17032.942762,16771.439366,16953.665751,17377.53622,16792.654663,17030.900825,17009.003135,17149.733317,16411.507656,17386.67531,17158.465123,16454.544661,17009.07645,17146.798408,16662.043971,17151.518216,16832.417802,16392.382239,16586.250902,17062.627639,16856.886289000002,17590.01464,16705.097803,16037.266432,16423.87765,16116.061952,17356.369465,17491.664377,16951.581164,17171.443572,16929.259972,16421.076557,17270.439829,16246.430385,16272.720145,16944.723159,17078.049234000002,16526.298059,17484.913663,16782.836425,16626.616985,16524.518816,17092.757105,17516.60166,17107.908331,17315.764649,17088.641437,17728.754211,17089.016412,17026.146966,16529.270847,17199.012512,16381.003682,17520.365861,16702.416787000002,16267.855256,17009.142918,16886.843145,17160.954115,17744.637825,17266.804985,17676.438749,17304.280046,16816.31523,17486.883261,16428.696784,17364.463663,17051.900318,17117.621908,16399.395259
